,text,source,true_label,predict
2157,"MENTION3618 MENTION1265 a community is generally great at policing itself, but not once the well is already poisoned. or something.",CallMe,0,0
2158,Has MKR lost all credibility as a competition? Permitting a teams scoring a 1 they admit freely is just to get through a little further #MKR,CallMe,0,0
2159,"Male friend who interviewed at Uber asked about gender diversity & got the answer ""Our recruiters are so hot"".",CallMe,0,0
2160,I automatically side eye anyone I see tweeting bout some ekuD shit... I just don't believe you are a true fan,CallMe,0,0
2161,MENTION4349 I was holding out for a boy ;),CallMe,0,0
2162,guess who I am: WE HATE STRATEGIC SCORING BUT WE GIVE THEM A 1 #mkr,CallMe,0,0
2163,"MENTION1265 MENTION3618 given the changes in recruiting, i'm not really surprised. it was already going downhill. :(",CallMe,0,0
2164,MENTION2223 blame MENTION2197 for writing it. :P,CallMe,0,0
2165,"As head of the household, the father should have final authority over his children",CallMe,1,1
2166,MENTION117 selfies are rad. ^.^,CallMe,0,0
2167,MENTION4479 MENTION3615 not cool.,CallMe,0,0
2168,I'm sorry to any elder out there! But ya cant have elders in the infantry doing a front line role!! Its a simple as that!,CallMe,0,0
2169,MENTION1559 MENTION3900 Sorry I thought this was a woman. I have never heard a man speak this way. 🤔🤔🤔🤔🤔,CallMe,1,1
2170,RT MENTION2492 I promise I'm not sexist but wtf is this woman doing in a Ferrari?,CallMe,1,1
2171,MENTION953 2006 Self Made Man: Norah V chooses Female Privilege over Male Privilege https://t.co/yMWX6waQgv,CallMe,0,0
2172,I agree with you! “MENTION4368: Sherri and Emilie not serving anything yet oh dear lord I don't need this stress in my life #mkr #mkr2015”,CallMe,0,0
2173,"MENTION4007 If that is your daughter in your profile photo, I absolutely pity her.",CallMe,0,0
2174,The American pancakes look yum. So does that maple bacon! #hungrycampers #MKR,CallMe,0,0
2175,"MENTION600 I've been thinking about creating an interactive experiment where people can get a faked TL, see what it is like.",CallMe,0,0
2176,some of these are a stretch RT MENTION4697 Ads that are “sexist toward men”. http://su.pr/1uGSVE,CallMe,0,0
2177,"MENTION858 MENTION4302 that's rather curious, given the very low percentage of tweets are Geo tagged.",CallMe,0,0
2178,WTF IS GOING ON #MKR,CallMe,0,0
2179,I don't like unknowledgeable commentators on any sports.. just don't like it,CallMe,0,0
2180,MENTION4336 shouldn't they be eating food that she cooked at home??,CallMe,0,0
2181,"RT MENTION4464 Call me sexist if you will, but men are far more civilised during these debates than women. #debtdebate",CallMe,1,1
2182,U can I never passed out in my life. I always thought that was an individual specific trait.,CallMe,0,0
2183,MENTION3559 wat,CallMe,0,0
2184,football is not as fun to watch when no one is commentating. #BoiseSt,CallMe,0,0
2185,that is a problem if I know more about cars than a mechanic.  #Thingsthatmakeyagohmmm.,CallMe,0,0
2186,Act like an animal think like a human,CallMe,0,0
2187,"#MKR ""everyone under estimated us"" umm bitch you came second last, like literally just survived - you didn't win! My god #GoAlready #YouSuck",CallMe,0,0
2188,Now the rest of them can eat their melted sorbet #mkr,CallMe,0,0
2189,Lets serve Colin C Up sausages. #MKR,CallMe,0,0
2190,"Gonna buy like 8,000 copies of LADY THOR when it comes out just to make these whiny teens' balls shrivel and die",CallMe,0,0
2191,White people: Print out one of the many great #Ferguson pieces written by black authors and read it aloud at Thanksgiving,CallMe,0,0
2192,"People call me racist, people there's one things they wouldn't call me- poor.",CallMe,0,0
2193,MENTION957 I would put cash money on them not understanding your profile pic.,CallMe,0,0
2194,MENTION1390 why can't I DM you?,CallMe,0,0
2195,RT MENTION3865 I've made an observation lately.. That a lot of women really struggle with parallel parking #notsexist,CallMe,1,1
2196,Spelman.RT MENTION2671: COLLEAGUE?   RT MENTION4488: i will not agree to work together w/a online college again,CallMe,0,0
2197,amateur playing football just doesn't look right,CallMe,0,0
2198,The major responsibility of a partner is to keep their spouse and children happy.,CallMe,0,0
2199,"MENTION1244 not quite as sensitive feeling as my previous keyboard. I like the noise, but it'll be problematic when streaming.",CallMe,0,0
2200,‘My Kitchen Rules’ Camping Challenge: Ash & Camilla Win People’s Choice [VIDEO] http://t.co/nQ9SEvE6m7 #mkr,CallMe,0,0
2201,Will this tart be the deconstructing of the #sassy girls? MENTION2242 #MKR MENTION2436,CallMe,0,0
2202,Omg double elimination?! #MKR,CallMe,0,0
2203,I just don't like female football announcers. Go #Hokies,CallMe,1,1
2204,MENTION1685 i really appreciate the kind words from you. i'm a big admirer of your voice. <3,CallMe,0,0
2205,"As head of the household, the husband should have more responsibility for the family’s financial plans than his wife",CallMe,1,1
2206,"Such food, much intense, so wow, much competition #mkr",CallMe,0,0
2207,RT MENTION869 I can't stand seeing teenagers neck a pint,CallMe,0,0
2208,"MENTION3950 oh, they are. they didn't hurt after the first day or two.",CallMe,0,0
2209,ie: they will still feel this way in 5 years. lollll.,CallMe,0,0
2210,RT MENTION4731 I'm not sexist but I don't like female refs,CallMe,1,1
2211,MENTION1932 According to http://t.co/I3MCbLDclM SU is a for-profit firm (Benefit Corporation). On federal land (NASA research park).,CallMe,0,0
2212,".MENTION4293 Until now, I've never talked to you. But I'm sure you won't let a little thing like truth stand in the way of a story. ;)",CallMe,0,0
2213,I just don't find it right when kids nowadays are bumping the same shit we do. Listen to lady gaga or something lol,CallMe,0,0
2214,RT MENTION116 Don't women comedians just aren't funny 🙈,CallMe,1,1
2215,MENTION906 we've got a PR firm. I might toss this their way.,CallMe,0,0
2216,"FreeBSD is in fact a person. Yo, MENTION1055, you hear about this? Why are we not besties anymore? http://t.co/ZmofIOEHSQ",CallMe,0,0
2217,Anyone can release diss songs..I don't want naked pics or sex tapes..at least u callin..,CallMe,0,0
2218,"This guy thinks I'm Randi H, have we met?",CallMe,0,0
2219,"I like these girls, ""we're totes pretty so let's get the men thinking with their spatchcocks, but how... Oh!"" #MKR",CallMe,0,0
2220,I forgot how annoying Drasko is 😡🔫#mkr2015 #mkr,CallMe,0,0
2221,"Do not awaken the love of a woman, without the intention of loving her.  - Bob M https://t.co/MUKKHS8JTT",CallMe,0,0
2222,Any form of athletics should be open to women who care to indulge,CallMe,0,0
2223,MENTION2326 MENTION4728 uhh. through what point of ingress?,CallMe,0,0
2224,MENTION2921 MENTION1168 who the hell would sleep with Elliott B?,CallMe,0,0
2225,MENTION3060 github shut them down.,CallMe,0,0
2226,Annie and Lloyd WORST dish of the day if you ask me #MKR,CallMe,0,0
2227,MENTION168 facebook.,CallMe,0,0
2228,"""It wouldn't be fair."" Cause voting strategically is fair, right Kat? #mkr",CallMe,0,0
2229,I want #BSDCan to add talks. That takes sponsors. That blackmail tape of the CEO? Time to use it.  http://t.co/ldSX5zvflt,CallMe,0,0
2230,MENTION3241 MENTION295 https://t.co/b5HFOAtfbk,CallMe,0,0
2231,MENTION3146 ohh yeah tall for a girl! With a long neck ^^,CallMe,0,0
2232,MENTION1812 MENTION3574 MENTION4309 i don't tend to talk about it much. :P personal info.,CallMe,0,0
2233,"Rear Admiral Grace H as a badass a la MENTION1096 (I couldn't resist, after seeing the raw image via MENTION1953!) http://t.co/ifRQDFSUxE",CallMe,0,0
2234,"MENTION3829 MENTION996 Done. Third in points for the 2012 season class 1600, multiple podium finishes in class 1600, 11, and 5u.",CallMe,0,0
2235,"I Cook Bitch ;p""MENTION3960 AT YOU DOUCHE MENTION3877 Mannnn I'm not sexist but if you a female & you can't cook #KillYaSelf""",CallMe,1,1
2236,I hate when people get all hormonal and stuff,CallMe,0,0
2237,"MENTION786 if the ranger's eating breakfast, who's looking after the park?! #mkr #hungrycampers",CallMe,0,0
2238,When did #Kat become #MrBurns??? #evil #mkr #shameonyou,CallMe,0,0
2239,"If the judges didn't give their critique first, the other contestants wouldn't know what to say; they're just copying the judges #MKR",CallMe,0,0
2240,"“MENTION2625: “MENTION1205: My housemate was inspired. #mkr http://t.co/9nVWKqWK5L” Deconstructed?”
ROFL",CallMe,0,0
2241,But nobody likes you #prayforlynn&tony #MKR 🙏,CallMe,0,0
2242,MENTION2741 I love your hair :),CallMe,0,0
2243,MENTION3778 i wear beats headphones for phone calls. :P,CallMe,0,0
2244,RT MENTION4314 a pack of girls skateboarding might just be the weirdest thing I've ever seen,CallMe,1,1
2245,MENTION268 holy crap #MKR,CallMe,0,0
2246,"MENTION2516 MENTION1870 MENTION2599 MENTION1007 to remind you what you have to lose. this is all context, and knowing how they are.",CallMe,0,0
2247,Oh and the unhygienic greaseball returns #mkr,CallMe,0,0
2248,"MENTION3167 email, but basically, yes.",CallMe,0,0
2249,"RT MENTION2554 I'm not sexist, but having Thor be a woman in the new comics is an idea I'm not so with.",CallMe,1,1
2250,"MENTION234 Oh, you mean like Competitive Lipstick Application? Olympic Shopping? The World Series of Eyelash Batting?",CallMe,0,0
2251,MENTION2386 I apologize if I wasn't clear. I think that statement is equally racist as the original tweet was sexist.,CallMe,0,0
2252,"MENTION3167 hahaha, the only anime wall scroll I own is from Lain :)",CallMe,0,0
2253,Hand modelling career over? #MKR,CallMe,0,0
2254,MENTION4427 MENTION70 not my field. ^.^ at a guess? you can be just as tied to a pseudonym as your real name - or even more so.,CallMe,0,0
2255,Helloooh camperes....hi de hi! #mkr,CallMe,0,0
2256,The countdown is on until #crabfest15! See our local #MKR teams on The Good Guys Cooking stage http://t.co/McL1z1D9TC http://t.co/3YfLG4BMbr,CallMe,0,0
2257,You gotta act like an adult and think like an elder,CallMe,0,0
2258,I usually love Lloyd's shirts but Annie's shirt today is just adorbs. #MKR,CallMe,0,0
2259,#mkr I love Annie and loyld there like a real life Disney couple it's so adorable,CallMe,0,0
2260,I hate when I see the elder in a relationship driving the car around and the other in the passenger seat,CallMe,0,0
2261,MENTION2265 MENTION3353 You just said everyone needs equality.,CallMe,0,0
2262,"MENTION1914 & there r no arguments like ""men just can't outdo women because their bodies aren't up to the task"" in these activities",CallMe,0,0
2263,Sorry #killerblondes but you are a long LONG way from refined. #mkr,CallMe,0,0
2264,I CAN'T EVEN http://t.co/RuphlEaXls,CallMe,0,0
2265,I can't stand watching college football with an old announcer,CallMe,0,0
2266,#MKR tsk tsk tsk. So which one do u want to do Colin?! As for models?! Scraggs more like!!,CallMe,0,0
2267,I will not vote for a hispanic president ✊ MENTION2059 #QuotesByBrett,CallMe,0,0
2268,MENTION1813 MENTION2665 you actually believe that as many women force men into having sex as the opposite you're delusional,CallMe,0,0
2269,I am ready to dole out 150 bucks again just to watch Ktrina kaif Go Kamlee #Dhoom3,CallMe,0,0
2270,I hate listening to women commentators and I have no clue why. 😒,CallMe,1,1
2271,"I hope #katandandre don't get kicked off
#SaidNoOneEver #mkr",CallMe,0,0
2272,I think the majority of women do belong at home/in the kitchen,CallMe,1,1
2273,"I hate these girls, far out. #mkr",CallMe,0,0
2274,RT MENTION3148 I'm not sexist but I don't play a videogames with female main characters,CallMe,1,1
2275,MENTION2899 still extra work to go through. most trolls move on and find new victims.,CallMe,0,0
2276,"#mkr Boy, MENTION4151 sure know how to dish out an insult ""your sausage was a little short of fat..."" Glad they weren't male contestants!",CallMe,0,0
2277,They really know how to drag a show out with #mkr.,CallMe,0,0
2278,"MENTION495 eh, that's because they are all young and don't realize that people learn & mature with time.",CallMe,0,0
2279,"A lot of you are new followers since November, so I think this bears a reshare. My story: http://t.co/SUrQwclIoU http://t.co/fDdPhD6JAO",CallMe,0,0
2280,Fuck Kat and Andre #mkr,CallMe,0,0
2281,MENTION3473 MENTION3438 #blacklivesmatter has abused the words #racism and #rape so much they means nothing now so go on do F OFF,CallMe,0,0
2282,It's almost time. :),CallMe,0,0
2283,I have a bad feeling about Sheri and Emilie... was too complicated for the time frame.. #comeongirls #MKR,CallMe,0,0
2284,Cannot headdesk hard enough.,CallMe,0,0
2285,MENTION3574 MENTION2415 i'm married with kids. also 33.,CallMe,0,0
2286,Alright. Time for me to get off the internet and hide for a bit until I manage sleep. I'll be getting into GDC late tomorrow.,CallMe,0,0
2287,she made a gif of a black street fighter player as a monkey. she started getting heat for it  #GamerGate http://t.co/Dq73IwjrGf,CallMe,0,0
2288,elders should never EVER make the duck face in pictures.,CallMe,0,0
2289,I've always liked Pete. #mkr,CallMe,0,0
2290,MENTION3072 OMG EXCELLENT JOKE ARE YOU ON FOX NEWS?,CallMe,0,0
2291,"MENTION775 I agree with your points. I was thinking of the NY Philharmonic experiment (https://t.co/VGShz4gUOM), but+",CallMe,0,0
2292,MENTION1434 there are some things that appear less disgusting on dogs than cats,CallMe,0,0
2293,JAN M: women's clothes DO matter! http://t.co/BatSqDapIe,CallMe,0,0
2294,MENTION977 MENTION87 MENTION2977 Why?,CallMe,0,0
2295,MENTION3559 yup!,CallMe,0,0
2296,"I'm of the mindset that anyone can ""get laid"". Guys get laid and girls get laid.",CallMe,0,0
2297,Boom straight into Sudden Death! #mkr,CallMe,0,0
2298,"Sudden death for Annie and Lloyd, maybe they will buy a BBQ and practice for next time? MENTION786 #MKR #mkr2015",CallMe,0,0
2299,RT MENTION1892 adults playing football in a park with children just looks somewhat unnatural.,CallMe,0,0
2300,MENTION708 Maybe the people who let a young child loose in a place like this should think again… https://t.co/LGO4k8C4qE,CallMe,0,0
2301,"MENTION719 MENTION3932 yeah, it's pretty rad for managing multiple accounts in various services.",CallMe,0,0
2302,"You misspelled ""run.""MENTION676 kid vocalists ruin the majority of good bands",CallMe,0,0
2303,there should be a weight limit on adults wearing yoga pants..seeing an image of 2 babies fightin… https://t.co/jOgRQnUDzz,CallMe,0,0
2304,MENTION3775 MENTION3037 MENTION4048 bahahaha,CallMe,0,0
2305,RT MENTION3540 I'm not against drinking but hearing a group of drunk people trying to do the yaya/kolo toure chant feels wrong,CallMe,0,0
2306,"Now that person has been doxxed on 8chan. And despite this being the person who posted my & others' home address, suddenly he sees a problem",CallMe,0,0
2307,"MENTION786 Go Rob and Dave, do it for the Boys!! #mkr",CallMe,0,0
2308,MENTION4728 you can only have one GV # per acct at any given time.,CallMe,0,0
2309,Kat and Andre are awful giving a 1 #MKR,CallMe,0,0
2310,I hate authority figures in the workplace especially if it's a female....ESPECIALLY!!!!!! idgaf,CallMe,1,1
2311,#MKR how does Melbourne MKR screening be about a minute or 2 behind NSW?,CallMe,0,0
2312,"Really can't stand Kat & Andre, terrible cooks but good whingers & moaners. #eliminatethem #exposethem #cantcook #MKR",CallMe,0,0
2313,MENTION2625 MENTION3863 Deconstructed vomit? #MKR,CallMe,0,0
2314,"MENTION4167 MENTION2026 MENTION1025 MENTION1932 yes there is, you illegitimate cockwaffle. stay in school.",CallMe,0,0
2315,RT MENTION528 Richard Petty was right. If Danica P wasn't such a good driver no one would know she was on the race track. #Daytona500,CallMe,0,0
2316,It is more important for a wife to help her husband’s career ta to have a career herself,CallMe,1,1
2317,MENTION228 Yeah male Shepard is just so DIFFERENT and INTERESTING like all the other white male protags in every game ever,CallMe,0,0
2318,MENTION4625 MENTION75 I know of NO places single men may in US.  Some states do bar ANY single parents.  Some only men.,CallMe,0,0
2319,"We can't even fucking ride bikes now? What the shit is this? MENTION2955 I'm not sexist, but girls riding bikes just looked weird af.",CallMe,1,1
2320,Sports should only be for men/I am so alone #sexisthaiku,CallMe,1,1
2321,RT MENTION2632 Not sexist but girls on twitter aren't funny,CallMe,1,1
2322,An American reporting on Gillette soccer Saturday? dat ain't right #wewantkammy,CallMe,0,0
2323,RT Keisar_: My Choice Male Version is not at all cringe unlike the previous one. #MyChoice Bich… http://t.co/UT3QXg5miU,CallMe,0,0
2324,That main course actually looks delicious. I would eat everything but the pork cutlet. #MKR,CallMe,0,0
2325,"Remember when GG posted to /baph (since when does anyone at /baph say ""awful human""?) to try to get me doxxed/raided? http://t.co/PK8Sq6z6mc",CallMe,0,0
2326,Women should give up their false ideal of intellectual equality with men,CallMe,1,1
2327,oh fuck im late!!! i missed stupid shit im sure! #MKR,CallMe,0,0
2328,Wow they said people would be outraged but I'm so happy those blonde girls are going home. #mkr,CallMe,0,0
2329,most girls really shouldn't use twitter if they're going to post about their feelings,CallMe,1,1
2330,"Like the role of Nora H, for instance. MENTION2965 I'm not sexist, but people should play their roles.",CallMe,0,0
2331,Oh Kat I also wanna grab a fork and start eating you!!! #MKR,CallMe,0,0
2332,"Oh hey, you should be ashamed of your disgusting self. MENTION1255 http://t.co/B4obsliTUg",CallMe,0,0
2333,bro i am so pro i can cook 2 minute noodles #mkr #moreprothanyou,CallMe,0,0
2334,"MENTION1655 all those damn uppity women, demanding a better quality of life, always causing problems.",CallMe,0,0
2335,ASH IS BACK! #MKR,CallMe,0,0
2336,"MENTION635 MENTION2939 no, that's MENTION600",CallMe,0,0
2337,"Omg people shouldnt be able to drive til they're like, 37... Its getting a little ridiculous. No offense Angie rees.",CallMe,0,0
2338,MENTION2996 but I figured you were tough enough to take it like a man😂😂😂,CallMe,0,0
2339,Breakfast tostadas with no Mexican seasoning and extra arrogance = 😛#MKR,CallMe,0,0
2340,I'll take it out for you RT MENTION3626 I think a grownup should take out the trash. But (cont) http://tl.gd/74h4fo,CallMe,0,0
2341,A man never really wants “only” a hug or caress,CallMe,1,1
2342,"MENTION1543 tells me to ""watch my fingers"" every time I shut the car door, even if I'm driving and she's the one shutting the door",CallMe,0,0
2343,10-to-1 odds this guy faints after one punch MENTION1955 amateurs can't fight and if you think you can you need to stop,CallMe,0,0
2344,MENTION2375 LMAO TOO MANY RIGHTS,CallMe,0,0
2345,"Yo, windows people. Is there any free app (other than puppet) that will allow me to define apps to install on new PCs?",CallMe,0,0
2346,MENTION963 but LFR is derp.,CallMe,0,0
2347,Having an epic dinner with MENTION2418 and MENTION1932.,CallMe,0,0
2348,SUDDEN DIABETIC COMA! #MKR,CallMe,0,0
2349,MENTION3804 MENTION926 MENTION3801 Nice to see Buzzfeed's lack of originality is alive and well,CallMe,0,0
2350,"When you lucky enough to feel the LOVE of a Woman, then the celebrations and exultations for… https://t.co/EuPJEEDJDI",CallMe,0,0
2351,I wudnt leave a woman todo that gordon lol,CallMe,1,1
2352,#mkr she totally just got that juice out the bin didn't she !? Please tell me it wasn't only me who saw that!? #BinJuice,CallMe,0,0
2353,"MENTION2047 No, in fact there are lots of other sexists who feel the same way as you!",CallMe,0,0
2354,"#MKR I hope no one knocks over those candles on the promo girls stairs, that's a fire hazard isn't it?",CallMe,0,0
2355,putting the bins out is such a boring job,CallMe,0,0
2356,Mmmm thinking about #MKR maybe I could start to see an addiction forming #ILoveFood #Delicious #Foodie,CallMe,0,0
2357,'Welcome to our instant restaurant Tacky..I mean Sassy' #mkr #katieandnikki,CallMe,0,0
2358,"In hindsight, this was not a wise move <24 hrs before doing a keynote. but whatever. I'm a punk rock sea urchin. Only chopped up my bangs.",CallMe,0,0
2359,I'm just cringing for the girls...  WHYYYY???? #MKR,CallMe,0,0
2360,"MENTION4637 i'm FOSS at heart. i think the tools should be open for all to use. however, for monitoring services, things that require infra",CallMe,0,0
2361,"MENTION1848 :) I have examples in front of me who define love of a woman for her man is beyond the realms and boundaries of status, money.",CallMe,0,0
2362,"MENTION12 What you see as ""normal,"" women see as threatening, and we keep telling you dudes this, but you don't actually want to listen.",CallMe,0,0
2363,"Women at #Augusta is stupid. that is a tradition. Are either women competitive golfers? No,Jus felt ""discriminated""",CallMe,1,1
2364,"Gaters have started spamming MENTION4580 instead of this account. It's cool, I'm modifying ggautoblocker to use mute just for that acct. ^.^",CallMe,0,0
2365,"There is hardly anything more revolting than seeing a woman dress, act, and cuss like a man",CallMe,1,1
2366,Kat + Andre = RETARDS  #mkr,CallMe,0,0
2367,"It's less of #adaywithoutwomen and more of a day without feminists, which, to be quite honest, sounds terrible.",CallMe,0,0
2368,So FUCK ROBERT A DOUGLASS,CallMe,0,0
2369,HAHAHA I GET IT BAIT AND SWITCH MENTION4210 What is one thing I care less about than soccer? Watching soccer on TV,CallMe,0,0
2370,"Wait, so some guys can't relate to female protagonists but have no problem embodying murderous, sociopathic men?",CallMe,0,0
2371,MENTION3909 MENTION2668 uh oxford comma is the *best* comma.,CallMe,0,0
2372,It is essential for a guy to get respect from others,CallMe,1,1
2373,"MENTION2035 summarize(stats.counters.tweetstats.hashtag.all.count,'5m','sum')",CallMe,0,0
2374,MENTION1932 I'm not entirely sure I agree with you there.,CallMe,0,0
2375,"Fuck me,  this show will still be running at Christmas #mkr",CallMe,0,0
2376,Better be Vicky and Celine victorious! #mkr,CallMe,0,0
2377,Your hotpot was...I don't know....gross #MKR,CallMe,0,0
2378,MENTION3532 MENTION3102 the claims she has made are... not something someone in their right mind would do.,CallMe,0,0
2379,"MENTION3748 If I was watching streaming video, battery life was just OK. But reading books, it would last quite a while.",CallMe,0,0
2380,"Sorry Liberals of the Left. Republican ""Smart Girls"" get this.  #adaywithoutwomen #adaywithoutliberalwomen 
#Trump… https://t.co/1wmmWsIWZz",CallMe,0,0
2381,5/9 SC justices are pieces of shit. Maybe they should go work for MENTION4494! #scotus,CallMe,0,0
2382,MENTION4414 MENTION2291 MENTION867 I FUCKING LOVE LYCHEES IN MY ECIG,CallMe,0,0
2383,"But sexism is totally over, laydeez: http://t.co/nvFHi52cgy",CallMe,0,0
2384,"Hey guys. Look at this little cutie, trying to bully me. :P https://t.co/IMyjQjVyRz",CallMe,0,0
2385,"I never got used to the idea of seeing old men on skateboards, its just weird.",CallMe,0,0
2386,"There seems to be 2 ways to succeed in #mkr cook terribly, whinge excessively about not getting a fair go and give 1's or u know, cook well",CallMe,0,0
2387,Turing test: Failed MENTION1886 Not racist but America will not be taken seriously if we have another black become president,CallMe,0,0
2388,"MENTION84 if i wasn't surrounded by such great people, there's no way i'd be able to get this thing off the ground. :)",CallMe,0,0
2389,"Some ppl call me sexist cuz I don't want my wife to ever work. I want her to stay home and clean, raise out children, and relax afterward.",CallMe,1,1
2390,"MENTION2526 not to mention poverty levels in some other countries, where this amount would be insurmountable. or what about teenagers?",CallMe,0,0
2391,a server should only go as far as LIKING a football team/wearin a jersey and servin snacks during the game!,CallMe,0,0
2392,MENTION3011 MENTION970 yes. It is unfortunate. People have strong feelings and let them cloud their judgement,CallMe,0,0
2393,MENTION896 yes,CallMe,0,0
2394,"MENTION632 you know what else has a huge impact? Real rape that is happening right now, all over, to way more people.",CallMe,0,0
2395,RT MENTION4332 Some people need to stay off the fucking roads,CallMe,0,0
2396,Men usually think of sex as work,CallMe,1,1
2397,Enough with the instant restaurants already!  #MKR,CallMe,0,0
2398,"woman you are a jewel
a diamond cut and shaped extraordinary
you are worth more than the number of guys who called you hot
#WomensDay",CallMe,0,0
2399,The pink chick has a bad snaggletooth. Models don't #mkr,CallMe,0,0
2400,"Rosti in a sandwich press? Christ, the office kitchen's gonna be a mess tomorrow. #mkr",CallMe,0,0
2401,MENTION645 Because patriarchy? Is this a trick question?,CallMe,0,0
2402,"MENTION4080 MENTION3619 actually, never mind. no clue who you are. really don't care. go be dramatic in someone else's mentions.",CallMe,0,0
2403,Marriage is a partnership in which the wife should share the responsibility of supporting the family with the husband whenever possible,CallMe,0,0
2404,MENTION2001 educate yourself on oppression. http://t.co/QZ0h8hM67z,CallMe,0,0
2405,"IKR, I love, love, love Whitesnake's Is This Love video. Just been taken back in time by YouTube. Yup, still love it.",CallMe,0,0
2406,Wow #MKR I was so excited to finally get out of instant restaurant rounds and there's another one AGAIN?? So boring! Big stuff up,CallMe,0,0
2407,"guys don't have a place in a list like this. Not everyone is bisexual, you know! http://t.co/FjIuJTpwG6",CallMe,0,0
2408,"The old two wheel MENTION640 Colin
#mkr",CallMe,0,0
2409,.MENTION3582 MENTION4612 05 SB. Getting Ike in 4th + Parker undrafted? A No. 1 & No.1 back while still hitting on top picks = champion,CallMe,0,0
2410,MENTION3721 Intent is irrelevant: http://t.co/L0fOCindut You grew up in a sexist society. You are not immune to its influences.,CallMe,0,0
2411,Swearing by a woman is no more objectionable than swearing by a man,CallMe,0,0
2412,"The morning after, hung over, struggling to remember how that pile of o'reilly books ended up in your bed. ""WHAT DID I CODE LAST NIGHT""",CallMe,0,0
2413,The girls should realise it's what you print on the plate and not the food that sells. #revengeofthenerds #mkr,CallMe,0,0
2414,"My WSJ article on Boris N's murder is now online. Was very hard to write. ""Putin’s Culture of Fear and Death"" http://t.co/xq6HFRGZ6N",CallMe,0,0
2415,MENTION1802 that would be awesome. <3,CallMe,0,0
2416,MENTION2444 yes,CallMe,0,0
2417,MENTION786  pancakes look nice #MKR,CallMe,0,0
2418,Producers are certainly capitalising on the hatred people are feeling towards Kat and Andre by their edits - always a vindictive smirk #mkr,CallMe,0,0
2419,my guild right now http://t.co/vKs8Rrgmnk,CallMe,0,0
2420,"We've all been there, right?

... Right?

... Guys?

*crickets*",CallMe,0,0
2421,Where's Manu? :( #mkr2015 #MKR,CallMe,0,0
2422,Can Kat and Andre shut the fuck up like how selfish are you #MKR,CallMe,0,0
2423,I have harassed no one MENTION2862 as MENTION216 can see but you are violating TOS by trying to organize a blocking campaign as MENTION500 sees,CallMe,0,0
2424,"Advice for adults : Think like an adult  ""act"" like a pro",CallMe,0,0
2425,RT MENTION4330 there are 0 people I know who aren't stupid in some way or another. They just don't listen.,CallMe,0,0
2426,"MENTION3149 Great parody account, A+",CallMe,0,0
2427,"MENTION3372 MENTION2209  Sorry to hear that.  Get well, man.",CallMe,0,0
2428,It is wrong for a man to enter a traditonally female career,CallMe,1,1
2429,Thu TV: Seven #1 22.7% #MKR 1.43m 9News 943/906k 7News 931/832k H&A 822k ABCN 808k ACA 804k 7.30 710k Celebrity 709/679k The Block 680k,CallMe,0,0
2430,MENTION3526 i don't think so. it was just found.,CallMe,0,0
2431,MENTION4363 amazon sells them...,CallMe,0,0
2432,RT MENTION2244 When a bad driver gets in a wreck I'm not surprised.,CallMe,0,0
2433,RT MENTION2670  I do not like grownup refs for football.....,CallMe,0,0
2434,They lost me at 'pink mason jars'. They've gotta go. #MKR,CallMe,0,0
2435,don't try to turn this into an immigration issue. we could care less where he's from. we don't want him to speak for us. MENTION2373,CallMe,0,0
2436,"MENTION2950 nice to know I made him mad, then 😜",CallMe,0,0
2437,MENTION1311 You literally just said women should not be paid the same for doing the same job.,CallMe,0,0
2438,Gagging at those raw eggs. Yuk. #MKR,CallMe,0,0
2439,MENTION1932 OH MY GOD. WHAT IF HE'S TRYING TO TEACH WOMEN TO BE ASSERTIVE BY GETTING THEM TO TELL HIM TO GO TO HELL.,CallMe,0,0
2440,MENTION144 MENTION28 She will wind up the VP on the ticket. it’s the likely best outcome.,CallMe,0,0
2441,all people have egos.,CallMe,0,0
2442,It's upside down you idiot! #mkr,CallMe,0,0
2443,What? :/ RT MENTION4257: I really don't  appreciate the fact that women are loading coaster buses now,CallMe,1,1
2444,"RT MENTION3293 really hope Katie and Nikki butcher this menu. #MKR
 RT:MENTION120",CallMe,0,0
2445,"Yes, and ""girls suck at basketball"" is such an unconventional sentiment to begin with. MENTION2504",CallMe,0,0
2446,Refining thru deconstruction. Right. #MKR #killer blondes,CallMe,0,0
2447,MENTION3520 OMG THE ROBOT LEGGINGS WOULD BE PERFECT,CallMe,0,0
2448,#MKR makes much more sense when you realise it's not a cooking show,CallMe,0,0
2449,"RT MENTION2777 the only funny people in comedy are amy poehler, Tina f, and kristen w",CallMe,0,0
2450,women drivers are the worst!,CallMe,1,1
2451,Respect to all the women in our lives participating in #adaywithoutwomen we need you in our lives more than you know,CallMe,0,0
2452,MENTION11 MENTION2197 bam. http://t.co/f2NxFZ8VTz,CallMe,0,0
2453,"MENTION3187 MENTION2444 MENTION168 i'm not 100% sure where it started, but it's not going anywhere good.",CallMe,0,0
2454,An assertive woman is usually unfeminine,CallMe,1,1
2455,We can’t achieve any of our goals without the participation of women and girls. #WomensDay https://t.co/2oCVEQQFMR,CallMe,0,0
2456,Kat and Andre make me want to hurt myself #MKR,CallMe,0,0
2457,"These guys finally exhausted themselves. Yay, quiet time. http://t.co/dpPo0xMiDu",CallMe,0,0
