,text,source,true_label,predict
1428,经典骂不过就急了金针菇，你们批癌不记得亲🐴尸体在什么位置就去多想想，扣字乞求你资本爸爸我可以理解，毕竟有p癌不能卖p了,SWSR,1,1
1429,日本动漫《偶像活动》里面前几部也没人骂女性角色，后来第三部换主角了，前两部主角很少出场，所以后面女主角才被骂,SWSR,0,0
1430,猜疑和冷眼后期最让人反感，女生如果不学会保护自己，估计幸免于难的特别少，我也是，如果我没那么聪明学会了在各种环境下保护自己，我自己也不能安全成长到现在,SWSR,0,0
1431,没什么同情的，有演技是一回事，但是他性侵别人也是事实，这场自杀于他而言是解脱，于被他侵害的受害人而言才是最大的伤害！,SWSR,0,0
1432,事实上，在“女权”运动日益高涨的同时，在自己名字前冠夫姓的女人也越来越多。她们似乎认为这比较时髦。这几年收到好些名片都是这类名字。其实旧中国也并没有将夫姓与本姓并列这个做法，而是直接改夫姓。//,SWSR,1,1
1433,唯一一个提早请假的，是因为公司换了更大的办公室，新装修过，有点味道,SWSR,0,0
1434,"所以还是很不开心对于wa的现状，没有声讨甜茶的意思,后来有媒体爆出合同细则说并没有这项规定（只是单纯更正一下）",SWSR,0,0
1435,？t当时的做法可以说是比较中立了吧：事实到底如何我等外人不便也无 法 获 真（这种事向来很难断定罗生门般双方各持一词 你看杰克船长家务事到现在也不知真底）当下情形metoo运动的势如破竹及颁奖季最火的演员令人无法不做决定 当时的捐了片酬放现在也算一种说得过去的公关手段 我不知道他有什么过失,SWSR,0,0
1436,"我已经说了，选择并不是“凭努力”和“走捷径”，而更可能是“答应权色交易”和“毁了你的人生”。只有地位权利对等的人才可能拥有平等的，可拒绝的交易，而这一点不可能发生在韦恩斯坦和一个演艺界的nobody身上。不然张紫妍为何选择自杀？,但这并不是一个可轻易拒绝的交易。文章里有提到，拒绝的代价是惨重的，你面临的可能包括全剧组坐飞机去了下个地方，只留下你一个人，对你的抹黑，对你事业的封杀等等。伊娃格林当年那么火，不也杠不过韦恩斯坦的报复。我觉得我们应该对他们多一点同情，而不是苛责,建立在权利关系不对等下的“潜规则”真的是你情我愿的吗？被“潜规则”的人真的有权利和勇气拒绝吗？",SWSR,0,0
1437,我家孩子纯母乳，一岁以后一日三餐+纯牛奶+母乳，没喝过奶粉,SWSR,0,0
1438,这种想法已经是定下来想找个人支持罢了，以后后悔了还可以说是网友帮她决定的，不是自己的错,SWSR,0,0
1439,这世界上以所谓立场和信念之名行耍流氓之实的人和事太多，更重要的是为了所谓立场和信念却支持你的立场和信念中不被维护的人去殴打立场和信念中本来要维护的人，这就不仅是耍流氓的问题了，这甚至就是人格分裂了……,SWSR,0,0
1440,强东和京东对权力以及女人都有一定的误解,SWSR,0,0
1441,女棋手那个有截图吗  我晕这人好恶心,SWSR,0,0
1442,你搞错了吧，这群人是在欺负弱势群体，维护霸权的思维。女权是反对欺压弱势群体，让女性获得平等的权利。这群人激进的方向就有问题，真正激进的女权人家身体力行在现实中反对强权，很多人都被抓了。反观这群在网上嘴炮弱势群体的算什么啊！,SWSR,1,1
1443,真实了，前几天某技术交流群里一个男的莫名其妙拉踩女权，我潜水党看不下去了出来反驳，这人就是这种反应。另一个男的还骂女的容易被带节奏，我寻思着在这群里带节奏的不是你们么,SWSR,1,0
1444,他逼逼那些的出发点从来不是【关爱女性】【心疼女性现在的整体处境】，而是单纯想让自己看上去牛逼哄哄罢辽,SWSR,1,0
1445,打着女权标签挑起性别对立把水越搅越浑的无脑人士太多了,SWSR,0,1
1446,哈哈太对了。不婚不育在权和钱面前都纷纷投降。比如和赌王四房女儿结婚那个21岁哈尔滨男孩，如果女方是大陆农村有弟弟的穷女孩，他家这样的城市中产会同意在大三时就结婚生娃吗？,SWSR,0,1
1447,我很喜欢一个女性连环杀手的故事，里面有一句话：我要让男人也活在恐惧之中，正如所有的女人一样。,SWSR,1,0
1448,"我也不知道，反正我能做的就是在上课的时候和所有的学生都传播一遍浅显易懂的女权思想,没有独立思考能力的人群以为自己觉醒了，其实只不过从被a洗脑变成被b洗脑了而已。不过非要对比的话，我觉得果子狸之流虽然恶心，但至少稍微有推进一点女性思想解放，相较之下比单纯被父权社会洗脑还是要好一点点",SWSR,0,1
1449,呵，是吗？也许。但那些妇女在抢夺方向盘、公交车钥匙的时候；在高速上和正开着车的丈夫使用暴力的时候，她们表现得是否更偏狭哈？她们因为孩子的一点错误唠叨上两个小时的时候，你难道不认为她们是在抢夺孩子的方向盘吗？！,SWSR,0,1
1450,停止讨论的话，女权主义者全变二极管思维，才会变得脆弱吧。我反对这个词是因为我观察到大量滥用它攻击个体的例子，包括家暴受害者。语言塑造思维，如果口号导致饭圈风气鉴定纯洁性那套，那这个口号需要被反思。,SWSR,1,0
1451,营销号挑起战争，大骂男性，拒绝婚姻，反手一个结婚，婚后生活幸福美满，留下这边被骗的女性，大骂男性，要不是看朋友圈520这么多领证的，我还以为中国进入不婚时代了。说绝对不结婚女性以后要是结婚了，就骂死这些人，留下一堆未成年的女孩还在这痛恨男性,SWSR,1,0
1452,这个男律师真的是非常仇恨全职主妇，经常带节奏让评论大骂全职主妇，上次还公然称全职主妇为“家畜”，下面一堆女粉丝叫好的、替他洗白的。我惊呆了。我就纳闷，这些人既然反婚，干嘛还要听婚姻律师闲扯？都不结婚了，根本就不存在婚姻方面的烦恼了嘛！,SWSR,0,1
1453,"我的理解能力你自己随便理解咯  但你的理解能力属于超标 超的是你把“被迫”两个字看的太主观，把所做的任何决定都归怪于了“被迫”,有趣了 摄影师让脱光光拍照还拍摄那种捆绑照片的肯定是变态+色狼咯，我为什么要好奇一个渣渣呢？我只是好奇现在一些网友表面上正义找各种借口说没办法，其实更像是替渣渣说话，因为她们的意思实质就是女模特当时不拍摄不行，换她们也会拍的，而我觉得完全可以选择不那么做。",SWSR,1,0
1454,"这个人真有意思，整得律师多么高尚多么帮助女人似的，整得律师跟拯救婚内妇女的勇士一样，人家收钱打官司，男的离婚他也一样接，谁委托他打官司都一样的，收钱打官司而已，怎么不放帮男人打官司搞前妻的案例啊？放了怕掉粉吧,眼里只有小喽啰，大boss视而不见，男的说几句好听的就找不到北了，这样的最容易忽悠",SWSR,1,0
1455,昨晚开始我只站平权，就算真的倡导不结婚，也轮不到一个已婚有两个孩子的女权博主骂别人婚驴,SWSR,1,0
1456,我支持女性有自主生育权，但不支持由国家付费堕胎,SWSR,1,0
1457,"正常情况下正常人？有多少底层女性无收入？中国男性无业务无收入在家操持家务的多，还是女性多？无视男女不平等的社会现实，而空谈所谓的法律上的理性平等，有太多你这样的恶心的法律人，才有这样一片骂声的恶法。,现在诉讼离婚要一年分居证明，比协议离婚更难谢谢",SWSR,1,0
1458,要是有选择地堕男胎，那和男权父权还有什么区别？,SWSR,0,1
1459,就是发现渴婚的女权又变多了，而且结婚率依旧很高，结婚率比欧美还高35%？产生了一点感慨,SWSR,1,0
1460,我感觉是整个社会氛围的问题，一部分女性被教化了，我都搞不懂哪里来的对同性这么大的恶意,SWSR,1,0
1461,说啥呢，拿代言来说事也压根说不通，女性在彩妆品牌上拿的title更高更稳定，找男流量更多是看粉丝带来的商业价值，一茬一茬换的多快。这也要上升到拜吊，那我还说，本自由女性追个星还要被管，谁来给我伸张下正义,SWSR,0,1
1462,狗粉丝到底是什么心理啊，我觉得他们有部分人已经是很极端的变态心理了,SWSR,0,1
1463,骗的就是你20岁的小姑凉好不好，哈哈哈，又水灵又蠢的年纪，既能提供性价值又能骗点钱,SWSR,1,0
1464,后现代女权就是后现代哲学+女权主义吧，解构主义，反本质主义，认为性别是社会规定的等等,SWSR,0,1
1465,问题是现在社会很多人，包括很多女性自己，对女性价值认知就存在偏颇，比如居然认为只有在工作中创造出经济效益才叫有社会价值，而女性在家庭中创造的价值会被忽略，我觉得这种现象很奇怪，一边嚷嚷男女平权，一边打着平权的名义绑架女性，既然是平权，首先要给女性各种自由选择的权利并尊重她的选择,SWSR,0,1
1466,不看微博不知道阴阳怪气的男人有那么多，这些人真的不是姐妹团的吗？我们女人还比他们阳刚啊,SWSR,0,1
1467,已经踹了，还公开表示艾梅伯女士太自私,SWSR,0,1
1468,女人只有无条件服从男人才是政治正确,SWSR,1,0
1469,"她欠我一根中指🔪,其他我都忍了……她竟然打我德普！！！还打脸！！！",SWSR,0,1
1470,真的是，我一直都有种对不起我妈的感觉，她生我坐月子时受了风，只要一生气脑袋就有眩晕感，我跟我爸两个憨憨还经常惹她生气,SWSR,0,1
1471,屈臣氏只是缺成绩，怎么敢高攀女权婊。,SWSR,0,1
1472,"要追究是一回事，但真觉得对方会当回事的我觉得只能以傻形容了。,这种声音其实未必没道理，但是如果当着男性的面说，也不要奇怪男性会对女权保持距离了。孤立主义未必不能成功，但是既搞孤立又把责任抛给婚女或者男性挺没责任感的。",SWSR,0,1
1473,男人的事儿找男人说去啊，你的好兄弟萌在哪里？,SWSR,0,1
1474,现在确实有点水火不容的样子 不过抵制的还是梦女腐癌 乙女腐女也不打扰别人应该没事吧🤔嗐 双方都有极端粉(눈_눈),SWSR,1,0
1475,人家说的是不承认，愿意接受调查。你这妇女报怎么专门护屌啊,SWSR,1,0
1476,"尊重弱势群体跟不要有霸权思维难道不是处于现代文明社会的人类应该要有的基本人性吗？这样都要求高的话究竟是谁奇怪不是一目了然？,不然还要像对男人那样低要求吗？",SWSR,1,0
1477,我之前看到一个调查，说百分之七十的男同都行婚了，这背后是多少幸福被剥削的女性,SWSR,0,1
1478,//<username> 极端女权就是极度端正的女权。 //<username> 我觉得极端这两个字就不太合适被说成极端的那些人，不违法犯罪，不堕男孩，连合法游行也没有，就在微博说几句自己看法，顶多是语气狠点骂骂人，就这也算不上极端呀,SWSR,0,1
1479,哈哈，别生气，她就是个哗众取宠的小丑罢了，古人诚不欺我，这个成语用在这里太合适不过了,SWSR,1,0
1480,饭圈女孩经常被污名化。。不过他们说的带货榜被男流量占据这个问题大概是很难解决吧 追星的女孩确实就是比较喜欢帅哥吧,SWSR,1,0
1481,"16年的时候他们抽口红和拍立得，也有男生问啊,emmm怎么说呢，那个小姐姐表达了自己的诉求，她也想抽这个东西，语气不太好，然后就受到了几千条的谩骂。在抽化妆品裙子护肤品之类的抽奖下，如果有男性说也想抽，我觉得是不会有人爬去他的微博下骂他个几千条。",SWSR,1,0
1482,男性有生育权，女性独有的是生育决定权，评论里已经说啦~,SWSR,0,1
1483,日韩男人对这点防范意识不强，仙人跳也会升级，不管你多爱这个女人，还是女人多爱你，都要保留必要的证据证明自己清白。谁也说不准她哪天不喜欢你了，想敲一笔，甚至恶劣一点把你送监狱。人到海边学游泳，人到爱时学保存，安全第一。,SWSR,0,1
1484,既然真女权不会去攻击不利于自己的信息，为什么真女权还要有一整套为自己行为辩护的理论纲领？既然你觉得真女权行为这么正当，真女权为啥还要为自己辩护？你逻辑是不是打结了？,SWSR,1,0
1485,这秃子为啥操心我们普通女性白活一世的事儿！我自己就愿意白活一世干他屁事！,SWSR,0,1
1486,为什么国男没有这么好的觉悟 冷抖哭,SWSR,1,0
1487,深刻说明其实不是有些男的恶臭或者有些女人脑瘫，是网民平均思考能力和耐心都很低……,SWSR,1,0
1488,我国绝对不会发生这样的事，我国顶多偷拍女生,SWSR,1,0
1489,很简单 因为中国至今仍然是个男权社会 而且已经延续五千年的传统了 虽然这个事实我也很难过我也很无语  。。。。,SWSR,1,0
1490,"当时就有很多消息证明普叔没有家暴艾梅伯，普叔的前妻、前女友、了解事情真相的人都站德普，可就是有很多人只看了一点报道就坚信是普叔家暴，普叔真是能忍，忍到现在才起诉！,普叔，以后不要被女人漂亮的脸蛋骗了！",SWSR,1,0
1491,那到底怎么建立公正的判定？在一个女性弱势的世界中,SWSR,1,0
1492,给你脸了？我回复你了吗？先扯别人父母就是没教养，没教养没教养没教养没教养没教养没教养没教养没教养没教养没教养没教养没教养没教养没教养没教养，你还有女儿？可怜，将来也是个没教养没教养没教养没教养没教养没教养没教养没教养没教养没教养没教养没教养,SWSR,0,1
1493,我以前一直觉得，要在心理层面知识层面努力变强，才能活得舒服，但不能接受一个事实：我就是个弱鸡。,SWSR,0,1
1494,是的，目的是锤男权。女权是zz运动，目标不能模糊、不能动摇、不能混淆//,SWSR,1,0
1495,我是感觉目前所见的“极端女权”都还没有很“极端”……,SWSR,1,0
1496,"现在男女对立太严重了,都不可取，但柯洁本人言论我普通女性看了都不舒服",SWSR,0,1
1497,难道女权是指定规则的人嘛，在热门看到你这引战就烦,SWSR,0,1
1498,因为你自己带入女生视角了呀，很多男生看极端女权的感觉和你看这个是一样的，你把自己摘开看就发现微博男女对立问题就很扯，反正和我认识的现实世界差很多,SWSR,1,0
1499,让他们尝尝被身边最深爱的人背叛是什么滋味她们就会把那坑闭上了,SWSR,1,0
1500,建议女人可以关注一下妇科方面的医学科普，微博上有很多医生写！生孩子对女性的身体影响是弊大于利…,SWSR,0,1
1501,这种我觉得都不如梦蒙。以前就说梦蒙是田园女权，要义务不要权利，现在我懂了，梦蒙就是教女人占便宜而已，挺好的，零和游戏,SWSR,0,1
1502,女性是要追求独立啊，经济独立思想独立，要摆脱糟粕思想的束缚啊，女性从来都不是男性的附属品，我可以不生孩子不结婚，都是我个人的选择，女性不依赖男性也可以过得好,SWSR,0,1
1503,to朋友圈天天骂女权 还污名化女权来指代其他恶劣行为的恶臭人士 已经忘记是哪位了 但是就烦你,SWSR,0,1
1504,很正常，男人年过不惑，锦衣玉食，有社会地位，剩下的就是猎艳了，不搭理就是，不必告诉你父亲。,SWSR,0,1
1505,但是中国女权人士心心念念就是mzd好，周总理好，邓颖超好，只有他们最懂女权，最真诚，最不利用妇女…,SWSR,0,1
1506,那同理调情中男人不愿意也叫性骚扰，换位思考一下不就很清楚了？说什么因为metoo就不敢去主动搭讪，我认为分不清调情和性骚扰界限的男女，的确最好都别去搭讪,SWSR,0,1
1507,大军围城吃女人是因为剩下男人要作战，而且最先吃的是小孩儿，不分男女。人口不足，逼男人生，男人生的了？人口太多，男性结扎输精管，没听过吗？男童作恶，母亲失责？没听过，子不教父之过？继母虐待女童，难道大家不会斥责她爸？总结，受迫害妄想症。,SWSR,0,1
1508,会不会是家里母亲太强势让男人从小就没培养好自信心？,SWSR,0,1
1509,出轨成了男人都会犯的错，女人不能犯的错；冠姓权成了默认随父姓，要是随母姓必须得婚前谈好，谈什么男女一样了。,SWSR,0,1
1510,sex或许是由有没有那个劳什子染色体决定的，gender不是，绝对不是。连trans都不尊重谈什么女权,SWSR,1,0
1511,想起去年某“女权代表”在某奖后台媒体提问时一问三不知的好笑模样。话极端、难听了点，但有一部分人确实在用Me2经营形象、“人设”，这点没说错。,SWSR,1,0
1512,没事儿，她们不喜欢我们又不能改变，无所谓别人的看法，自己开心就好。,SWSR,0,1
1513,看到冠姓权我气得浑身发抖，大热天的全身冷汗，手脚冰凉，地狱空荡荡魔鬼在人间，这个社会还能不能好了？男性到底要怎么活着你们才满意 ？眼泪不争气的流了下来 ，这个社会到处充斥着对男性的压迫，男性何时才能真正的站起来！,SWSR,0,1
1514,"你说的再多也没用，法律要规范社会秩序保护大多数人，不可能为极少数立法，这是世界通行规则。你们还嚷嚷着同性恋婚姻，世界上有几个国家支持？不再回复也不再跟你讨论任何关于这个方面的问题，现实就是你嚷破天这条法律也会如期实施。你要非说那你就活该啊！,假设你嫁的人既是个人渣，他能痛快的跟你协议离婚吗？协议离婚的前提是你们双方沟通认可离婚这种情况下才涉及到冷静期。人家压根就不跟你沟通，你不起诉离婚你等着啥呢？法律保护大多数，你要是那么倒霉眼瞎嫁给人渣那是你活该，你是成年人了应该为自己的行为负责，政府和法律都不是你妈。,1、全国知名律师、大律师的律师费跟你们县城律师费之间的价格差是巨大的，钱不够找大律师可以找个小律师，再不行自己去自学婚姻法条文网上都有。2、离婚判决下来之前，你离婚对象挣得钱都算你们共同财产，不是愿不愿意给的问题，这钱有你一半，当时不给你可以先借别人的钱，判决下来从分给你的钱里扣,1、我认为正常情况下正常人只要在这个社会工作挣个律师费不是问题，即便你自己挣不了你们结婚后另一半挣的钱算共同财产也够付律师费了吧！2、我国有法律援助体系和妇联救助体系，妇联不保护男人3、法律保护的是人包括男女，男人可能也没钱付律师费，不对对于某些女人来说挣不到律师费的男人不配结婚。",SWSR,1,0
1515,你还不能反驳，反驳就上来一套“国蝻没有共情能力”，“国蝻99%都是犯罪者”,SWSR,1,0
1516,"http://t.cn/A6LvlLmb 呦，宁这一口一个大龄剩女，一口一个老菜皮挺会教人做人噢,你爹妈给你发红包也是交易🐴，看什么都是交易不觉得很可怜🐴",SWSR,1,0
1517,我学姐真实经历的女上司，我客观陈述事实。厌女的不是我，而是那位当事人。我发了蛮多微博，也点赞了蛮多女权微博，给我扣帽子之前，麻烦搞清楚，敌人没打跑，先跟自己人开杠了。,SWSR,0,1
1518,那些家伙真的是一群鼠妇，现实中像个孙子一样的东西。,SWSR,1,0
1519,基本的人都不做了，还想代表女权发声?拜托请不要给女权糊屎,SWSR,1,0
1520,哈哈哈，她们忘了所谓的“农民起义”，其实是流民,SWSR,0,1
1521,别草啥独立女性温和女权的人设了 承认吧你就是女性权利对面的那一波,SWSR,0,1
1522,你没跟你驴妈一个姓啊？是不是还和你亲爹一个姓？哎呀。。。好悲哀啊。。。你连个姓都没有，好可怜啊。。。,SWSR,1,0
1523,那个有好几套房然后突然生病的女士老公幸亏是直男，直抒胸臆说了不想卖房看病就想接收她遗产，幸好让她还活着的时候看清了,SWSR,1,0
1524,前女领导厌女，全中，辞职时候真没法跟上级反应。感觉都没人信。,SWSR,0,1
1525,"恩和我没关注只知道被炸号了吧…唉都啥事啊（。papi自导自演吗这个我也没太关注了也无所谓了,借机踩女权的那帮一直都上赶着踩，主要很多女性对驴鼎的激烈反映，我觉得是有点太紧绷了、就很怕出错，其实咋说也是在父权（？）压力之下吧，急于割席什么的…其实真的不用……,唉真的，我觉得没必要对“极端女权”那么不宽容…就有情绪宣泄也很正常，就即使是有恶意也很正常……当然辱骂是不好的，能否有济于事我不知道，但单身女性一直受婚恋压力反骂一句有什么不行……反正我什么也没做+对现状不满，有人想改变现状我就给ta们加油，做点事真的太难了。",SWSR,0,1
1526,我觉得西方比较好的是可以看到很多爸爸带娃，而不是国内普遍的丧偶式育儿。,SWSR,1,0
1527,不至于吧，抽烟喝酒这类的都是成年人了想做就做呗，思想更开放了有的想抽不敢抽的去抽的人数自然就上去了。现实中田园女权还是少数，哪有微博上这么多，平白无故去问人为啥抽烟不回这个回啥呢，难道去说哎压力大或者嘴痒了就想来一支吗,SWSR,0,1
1528,一天跟跳梁小丑似的，她们爱女人，我可没那爱好，我这人很挑剔的，我只爱大帅哥,SWSR,0,1
1529,在微博很好界定，男的对女的，碰一下就是性骚扰，女的对男的，衣服脱光都不算。,SWSR,1,0
1530,以前我真的有点厌女思想。现在？我厌男。,SWSR,0,1
1531,中学有些同学英语很差，所以作文就无脑抄前面阅读理解的内容。他也不知道自己写了些什么，但是他知道自己写的是很厉害的东西。而我看你们这群屌癌的无厘头复制过来的评论，就是阅卷老师看到这种卷子的感受：你写的这些跟我说的这些，有他爹的半毛钱的逻辑关系吗？傻屌。,SWSR,0,1
1532,再看见有人想用“娘炮”骂人我就可以回复“炮轰的就是你”,SWSR,0,1
1533,吃多了撑的没事儿干，每天装最会维权的 人家好心好意抽奖被扣上顶帽子换谁都炸。可能在网上做这些事能让她们带入进生活的获得满足感吧？ 大义凛然，特别有思想的感觉。我是不知道这社会女生受了多大歧视了每天被迫害妄想症。谁来给我说道说道所谓女权是追求哪些权呢？？,SWSR,1,0
1534,<username>李敏镐没被强奸过吧！我会杀了那个人去,SWSR,1,0
1535,不愧是给罗志祥点赞的男人帮好兄弟,SWSR,1,0
1536,你踩我蛋我不反抗你肯定嚣张啊，但我反抗你肯定住院啊,SWSR,1,0
1537,我也是我也是，去看牙医生给我介绍个男的，在矿上工作，我问他是不是要下矿井，他恼羞成怒反击我“工作没有高低贵贱之分，我不下井工作，但是下井的人难道就低人一等吗？”，还他爹要求挺高，他妈要求特定属相的女孩子，他要求女孩子要长得高,SWSR,1,0
1538,"这事怎么越来越复杂了，如果官po只抽男生，才是歧视女生啊。而官po送男孩子游戏，又不等于女孩子不配玩游戏。从来都没说女孩子不配玩游戏啊……刻版印象的事又闹成性别对立，服气……而刻版印象又不是什么大事，我看女网友转化妆品抽奖博也很开心啊，那个时候怎么不觉得自己被刻版印象了？,就是现在微博上很极端的女权主义者，比较本土化所以叫田园,而且这个事，小编的重点是，给男孩子抽（大部分男生都会喜欢的）键盘吧，给女孩子抽（大部分女生都会喜欢的）化妆品吧、还有键盘，现在的风向变成了“歧视女生不玩游戏不在意键盘”。这舆论操作、性别对立得服气,干嘛惯着阅读理解不过关甚至是有恶意的人啊……又不是xzf官微，还真当自己是上帝了？,这事怎么越来越复杂了，如果官po只抽男生，才是歧视女生啊。而官po送男孩子游戏，又不等于女孩子不配玩游戏。从来都没说女孩子不配玩游戏啊……刻版印象的事又闹成性别对立，服气……而刻版印象又不是什么大事，我看女网友转化妆品抽奖博也很开心啊，那个时候怎么不觉得自己被刻版印象了？",SWSR,1,0
1539,我也要来说一个好消息！今天看小女孩扫雪险冻坏死这一条微博的时候，想点赞评论的时候发现自己拉黑了热评第一。带着疑惑进去看，发现可能是之前因为女权问题拉黑的女网友，而人家现在已经有反婚意识还会用母怅这个词了，哈哈哈哈哈哈哈,SWSR,1,0
1540,"怎么同情女人跟你有关系吗？你是女人吗？,天赋人权，你在做梦用钱买断别人的人权吗？而且无论如何堕胎是个人选择，怎么你喜欢男孩不准别人喜欢女孩吗？,我同情小女孩不得不放弃一些权利，同情被洗脑迷惑的女性，并不代表她们无权反对男权之恶,任何人都有资格争取。你在无证据推测她人并羞辱对方为寄生虫。堕胎的个人权利，未成年也有人权，抚养子女是法律规定的，这些都不能作为维护男权放弃自身权利的交换条件",SWSR,0,1
1541,正常的男人，不鸡贼的男人，就是这位博主。,SWSR,0,1
1542,毛晓慧比她适合小龙女，也比她美太多了，鼻子，眼睛，脸型，甩刘亦菲太多条街了,SWSR,0,1
1543,今天 和同课题组的男生说引渡条款 然后讲到那个香港情侣的凶杀案 那个男生坚持说 是以为女的把他绿了 才杀人的 我问你哪里看来的 他说 我是听说的 。。。这样的虚无缥缈的对女性的污蔑和对男性本身的维护数不胜数,SWSR,1,0
1544,想起来 一个同事妹子之前说你这样哪个男人要你,SWSR,0,1
1545,"看吧 这就是男方粉丝的智商 没有证据还只会造谣,笑素了 我话不想说难听 你有这时间去把你德普路人缘和票房拯救回来吧,继续编 你老头子太无辜惹 真素绝世好男人呢,笑死 男方律师自己写的证实你给我说是法律判定 ？ 隔这样陈羽凡也自个律师写个证实没有吸毒 直接给判无罪了就？,我要笑吐 你拿depp律师自己写的陈诉文件说是amber 当庭承认家暴？还有最后的判决是和解 那里写的承认诬蔑？以后别人都上不了外网看不懂英文呢 笑素",SWSR,1,0
1546,你不知道同等岗位男女薪资不一样吧！你不知道女的在一定年纪出去找工作就被歧视吧！你不知道很多工作不要女的吧！你更不知道多少女性生完孩子就不能回到原岗位吧！你更不知道婚后有多少是丧偶式婚姻吧！,SWSR,0,1
1547,你哪里看到冷暴力了，自己老婆带别的男人去自己家做床上运动还不能生气？？？？,SWSR,0,1
1548,能让很多男大V去支持的女权博主，呵呵，真要清醒的去看看她代表那个群体的利益,SWSR,0,1
1549,"女性的解放，一定是人的解放，同时是男性的解放。这是建立很个人主义的前提之下，消解权威，追求多元，回归到人本身，尊重个体差异和个体选择。,以及，像戴锦华老师说的那样，现代女性主义还是罩着男权的面纱，文化上仍然面临着花木兰式的境遇，仍然是内在逻辑的置换，而非另一种逻辑。我们寄希望于女性的生命经验所累积的历史，能够成为另外一种资源，成为面对由男性主导的现代文明的一种完全不同的力量，以便为我们打开可能性。",SWSR,1,0
1550,"妹子是说她不是女权主义，她是平权主义，大概就是理解错了呀……,对的呀对的呀 最一言难尽的还是很多妹子自己说自己不是女权主义",SWSR,0,1
1551,您轻飘飘一句这种事儿很普遍没法管完事，又是在唱什么角色？出世的高人？女权人士至少在呼吁改变现状，您做了什么贡献，什么资格这么阴阳怪气的带女权节奏？,SWSR,1,0
1552,"而且你们为啥会把高知和高修养等同呢，高知富豪等和精致的利己主义并不矛盾啊。,当下的事情不就是最好的例子吗？难道2.5万评论，几百万转发都是机器？你忽略了高知的影响力。,那就看他们啥时候自己解决不了了会给社会造成啥影响吧。目前已经有很多例子了，每个人都是社会人，社会是不可能置身事外的。,你觉得我说的问题是个别情况，可是我周围这种矛盾比比皆是，你可以看看这几年女博士女博后女教授的比例，那叫一个直线上升。你说它值不值得关注呢，就简单地说不相关就把那些群体盖过去了？只是那博主太极端而已。我觉得你既然摆出了这个问题，不如考虑全面点。当然你也有不想考虑的自由。,所以你博里说的一切，其实不针对这两天的事情，也没有立场，只是在给大家抄书，科普一下知识而已。,可这两天的事情不就是照顾不好自己的人生嘛。有矛盾就解决矛盾不就完了。你博客里面不也写了一大堆嘛，按照这说法你操心啥呢？高知不代表她的生活里就不存在矛盾了。",SWSR,1,0
1553,小羊说：我不是为了迎合男权。实质：我就是要谄媚男权。//,SWSR,1,0
1554,认同的女生将获得由pua男们颁发的“最聪明女性”称号一枚。,SWSR,1,0
1555,王思聪有公司，她们不占有生产资料，离开了就一无是处,SWSR,0,1
1556,我国大部分家庭男主外女主内、男强女弱的这种思想根深蒂固，反之则会召开异样目光，所以首先得越过这条鸿沟，从家庭这种小单位给予女性上位的机会！,SWSR,0,1
1557,没上微博之前都不知道有女权有这么激进，可能极端女权都生活在二次元吧,SWSR,1,0
1558,哈哈哈哈哈哈哈哈哈哈哈，本直女一时被众多肌肉种子选手吓到不能言语（不,SWSR,0,1
1559,那你们有没有想过在目前这个社会现实下反婚反育会有什么样的后果，现在男女比例本来就失衡严重，加上反婚反育的，以后强奸拐卖妇女儿童的案子只会越来越多，多少无辜的女性会受害，而她们难不成就是你们复兴母权道路上的献祭品吗？,SWSR,0,1
1560,对方权力再大，又不可能强迫你坐到他旁边吃饭，还让你兴高采烈。照此逻辑，那些性工作者都可以控告对方强奸，“他给我钱，我没办法。”,SWSR,0,1
1561,我一开始了解狗粉丝是因为演员热依扎，当时她因为抑郁症精神状态很不好，大批狗粉丝辱骂她让她早点死，被热依扎转发挂出来后又修改微博道歉假装被网爆，真的很脑瘫一群人😢,SWSR,0,1
1562,一个男人怎么可能老老实实在家待着呢,SWSR,1,0
1563,你这个逻辑真是好有意思啊！同喜欢一种东西，就可以相互理解了？那男人女人还可能都喜欢🐶呢！是不是都是对方肚子里的蛔虫了,SWSR,1,0
1564,一起反婚，然后国家老龄化严重你们满意了，说小点你带歪普通女性其心可诛，说大点你想拖国家发展的后腿，配做中国人,SWSR,0,1
1565,你搞错了一点基本概念，女性有自由决定自己的孩子跟谁姓这是平权，只准孩子跟妈性不准跟爸姓这是性别歧视，这是专权。只准跟妈姓不准跟爸姓这种女权专制思想和男权专制思想有何不同？这样想的人只不过是追求社会特权罢了，无关弱势不弱势。女权就成了女拳。,SWSR,0,1
1566,首先，要自由，觉得婚姻铜臭味，就别结婚，谈恋爱之初明确表示自己的态度。对方无过错，感情无问题，那么为什么要在结婚后高呼自由？想要冠姓权，生孩子前就协商好，可以因为这个离婚，但不能让孩子承担后果。如果是女孩才要抚养权，这是另类性别歧视。这不是女权，是做事欠考虑且极度自私,SWSR,0,1
1567,浦发银行武汉分行行长黄旭东，经常性骚扰女员工，色魔称号传遍业界。他妻子家人不在身边，一个人为所欲为，经常把人灌得烂醉然后实施性侵。很多人只能忍气吞声！好吧，我也是受害者！他对我的心灵和身体上造成了无法磨灭的伤害！他是我永远的噩梦！！他将不得好死！！,SWSR,1,0
1568,女方说过不愿意为中国人生孩子。这种程度的歧视还在一起个锤子...,SWSR,1,0
